Date,Product,Customer_Category,,,
10/06/2023,"['Toothpaste',  'Tongue Cleaner', 'Black pepper', 'Broom']",Young Adult,,,
10/06/2023,['Cereal'],Senior Citizen,,,
10/06/2023,"['Toothpaste',  'Tongue Cleaner', 'Vinegar']",Senior Citizen,,,
10/06/2023,"['Mustard', 'Spinach']",Middle-Aged,,,
10/06/2023,['Cleaner'],Senior Citizen,,,
10/06/2023,['Dustpan'],Teenager,,,
10/06/2023,"['Onions', 'Body wash', 'Toothpaste',  'Tongue Cleaner', 'Power Strips']",Young Adult,,,
10/06/2023,"['Vinegar', 'Ketchup', 'Plant Fertilizer']",Senior Citizen,,,
10/06/2023,"['Mop', 'Chips', 'Vinegar', 'Chocolate', 'Potatoes']",Senior Citizen,,,
10/06/2023,"['Dishwash scrubber', 'Hand Sanitizer', 'Kambu Rice', 'Body wash', 'Mop']",Young Adult,,,
10/06/2023,"['Shower Gel', 'Honey']",Young Adult,,,
10/06/2023,"['Peanut Butter', 'Chocolate']",Homemaker,,,
10/06/2023,"['Cleaning Spray', 'Chocolate']",Teenager,,,
10/06/2023,['Kambu Rice'],Senior Citizen,,,
10/06/2023,"['Toilet Freshner', 'Stationery']",Young Adult,,,
10/06/2023,"['Soda', 'Juices','Chips']",Teenager,,,
10/06/2023,"['Banana', Salt, 'Spices', 'Dishwash scrubber', 'Black pepper']",Homemaker,,,
10/06/2023,"['Broom', 'Stationery', 'Milk']",Young Adult,,,
10/06/2023,['Nuts'],Teenager,,,
10/06/2023,"['Dish Soap', 'Cereal']",Middle-Aged,,,
10/06/2023,"['Cereal Bars', 'Laundry Detergent', 'Hair Gel', 'Coconut oil', 'Toothbrush']",Middle-Aged,,,
10/06/2023,['Laundry Detergent'],Young Adult,,,
10/06/2023,['Cleaner'],Young Adult,,,
10/06/2023,['Vinegar'],Senior Citizen,,,
10/06/2023,['Peanut Butter'],Senior Citizen,,,
10/06/2023,"['Cheese', 'Coffee','Biscuit', 'Paper Towel For Faces', 'Honey', 'Dustpan']",Young Adult,,,
10/06/2023,"['Cereal Bars', 'Paper Towel For Faces']",Senior Citizen,,,
10/06/2023,"['Shaving Cream', 'Cleaner', 'Nuts', 'Trash Bags']",Senior Citizen,,,
10/06/2023,"['Soap', 'Toothbrush']",Teenager,,,
10/06/2023,"['Cheese', 'Diapers', 'Banana', 'Cheese', 'Hair Gel']",Young Adult,,,
11/06/2023,"['Sugar', 'Power Strips', 'Dustpan']",Young Adult,,,
11/06/2023,['Body wash'],Young Adult,,,
11/06/2023,['Yogurt'],Young Adult,,,
11/06/2023,"['Coffee','Biscuit']",Middle-Aged,,,
11/06/2023,"['Soap', 'Onions', 'Toothpaste',  'Tongue Cleaner', 'Laundry Detergent']",Young Adult,,,
11/06/2023,"['Tea','Biscuit', 'Chips', 'Vegetables']",Young Adult,,,
11/06/2023,"['Chips', 'Cooking Oil', 'Banana']",Young Adult,,,
11/06/2023,"['Ketchup', 'Onions', 'Toothpaste',  'Tongue Cleaner', 'Spices']",Middle-Aged,,,
11/06/2023,['Bread'],Homemaker,,,
11/06/2023,"['Pickles', 'Deodorant', 'Insect Repellent']",Young Adult,,,
11/06/2023,['Cooking Oil'],Senior Citizen,,,
11/06/2023,['Black pepper'],Homemaker,,,
11/06/2023,['Toothbrush'],Middle-Aged,,,
11/06/2023,"['Carrots', 'Dishwash scrubber', 'Spices', 'Toilet Freshner', 'Power Strips']",Homemaker,,,
11/06/2023,"['Rice','Spices', 'Toothbrush', 'Toilet Freshner', 'Soda', 'Coffee','Biscuit']",Middle-Aged,,,
11/06/2023,"['Eggs','Rice','Dhal']",Young Adult,,,
11/06/2023,['Sugar'],Senior Citizen,,,
11/06/2023,['Soda'],Homemaker,,,
11/06/2023,"['Yogurt', 'Spinach', 'Sugar', 'Dhal', 'Soda']",Senior Citizen,,,
11/06/2023,"['Power Strips', 'Toothbrush', 'Dish Soap']",Senior Citizen,,,
11/06/2023,['Tissues'],Young Adult,,,
11/06/2023,"['Toothpaste',  'Tongue Cleaner', 'Apple']",Senior Citizen,,,
11/06/2023,['Broom'],Teenager,,,
11/06/2023,"['Coconut oil', 'Mustard', 'Air Freshener', 'Coconut oil']",Middle-Aged,,,
11/06/2023,['Toothbrush'],Senior Citizen,,,
11/06/2023,"['Spices', 'Shampoo', 'Coconut oil', 'Soda', 'Chips']",Middle-Aged,,,
11/06/2023,"['Vinegar', 'Toilet Freshner', 'Deodorant']",Teenager,,,
11/06/2023,"['Toothpaste',  'Tongue Cleaner', 'Pickles', 'Black pepper', 'Dustpan']",Senior Citizen,,,
11/06/2023,"['Cooking Oil', 'Vegetables', 'Stationery']",Middle-Aged,,,
11/06/2023,"['Toilet Freshner', 'Peanut Butter', 'Baby Wipes']",Middle-Aged,,,
11/06/2023,"['Juices','Chips', 'Saftey Razor Blade', 'Ketchup', 'Juices','Chips']",Young Adult,,,
11/06/2023,"['Broom', 'Diapers', 'Dishwash scrubber']",Senior Citizen,,,
11/06/2023,"['Toothpaste',  'Tongue Cleaner']",Teenager,,,
11/06/2023,"['Trash Bags', 'Tissues']",Middle-Aged,,,
11/06/2023,"['Shampoo', 'Ketchup', 'Broom', 'Air Freshener', 'Onions']",Homemaker,,,
11/06/2023,['Deodorant'],Senior Citizen,,,
11/06/2023,"['Milk', 'Shampoo', 'Onions', 'Vinegar', Salt]",Homemaker,,,
11/06/2023,['Deodorant'],Senior Citizen,,,
11/06/2023,"['Juices','Chips', 'Shampoo', 'Vegetables', 'Apple', 'Broom']",Middle-Aged,,,
11/06/2023,"['Dhal', 'Diapers', 'Ice Cream', 'Eggs', 'Diapers']",Senior Citizen,,,
11/06/2023,"['Ice Cream', 'Kambu Rice']",Teenager,,,
11/06/2023,"['Hair Gel', 'Milk', 'Air Freshener', 'Apple', 'Ragi Malt']",Senior Citizen,,,
11/06/2023,"['Soap', 'Shampoo']",Senior Citizen,,,
11/06/2023,"['Hand Sanitizer', 'Semiya', Salt, 'Hair Gel', 'Cereal Bars']",Homemaker,,,
11/06/2023,"['Soap', 'Spices', 'Toothpaste',  'Tongue Cleaner', 'Honey', 'Power Strips']",Middle-Aged,,,
11/06/2023,"['Coffee','Biscuit']",Young Adult,,,
11/06/2023,"['Shampoo', 'Soap', 'Insect Repellent', 'Tea','Biscuit', 'Toilet Freshner']",Middle-Aged,,,
11/06/2023,"['Toilet Freshner', 'Chocolate', 'Cereal Bars', 'Spices']",Middle-Aged,,,
11/06/2023,['Laundry Detergent'],Homemaker,,,
11/06/2023,"['Dustpan', 'Dishwash scrubber', 'Spices', 'Vinegar']",Homemaker,,,
11/06/2023,"['Dustpan', 'Rice','Dhal','Black pepper', 'Vegetables', 'Broom']",Senior Citizen,,,
11/06/2023,"['Diapers', 'Dhal', 'Ice Cream', 'Orange']",Middle-Aged,,,
11/06/2023,"['Broom', 'Salt', 'Rice','Dhal', 'Broom']",Homemaker,,,
11/06/2023,"['Toothpaste',  'Tongue Cleaner', 'Saftey Razor Blade', 'Milk', 'Black pepper']",Middle-Aged,,,
11/06/2023,['Power Strips'],Young Adult,,,
11/06/2023,['Cleaning Spray'],Senior Citizen,,,
11/06/2023,"['Honey', 'Pickles', 'Baby Wipes', 'Vinegar']",Senior Citizen,,,
11/06/2023,"['Apple', 'Deodorant']",Homemaker,,,
11/06/2023,"['Coffee','Biscuit', 'Olive Oil']",Senior Citizen,,,
11/06/2023,"['Coffee','Biscuit', 'Black pepper']",Teenager,,,
11/06/2023,['Dhal'],Senior Citizen,,,
11/06/2023,"['Coconut oil', 'Ragi Malt', 'Cleaning Spray', 'Black pepper', 'Insect Repellent']",Homemaker,,,
11/06/2023,['Chocolate'],Senior Citizen,,,
11/06/2023,"['Milk', 'Black pepper', 'Milk']",Senior Citizen,,,
11/06/2023,['Wheat Flour'],Young Adult,,,
11/06/2023,"['Milk', 'Spinach']",Young Adult,,,
11/06/2023,['Dish Soap'],Young Adult,,,
11/06/2023,"['Deodorant', 'Diapers', 'Chips', 'Light Bulbs']",Teenager,,,
11/06/2023,"['Onions', 'Cereal Bars', 'Trash Bags', 'Tissues']",Senior Citizen,,,
12/06/2023,"['Plant Fertilizer', 'Feminine Hygiene Products','Paper Towel for Faces']",Senior Citizen,,,
12/06/2023,"['Milk', 'Shaving Cream']",Homemaker,,,
12/06/2023,"['Jam','Bread', 'Baby Wipes', 'Olive Oil']",Young Adult,,,
12/06/2023,['Apple'],Young Adult,,,
12/06/2023,"['Feminine Hygiene Products','Paper Towel for Faces', 'Insect Repellent', 'Body wash']",Middle-Aged,,,
12/06/2023,"['Cereal Bars', 'Shampoo', 'Hand Sanitizer']",Middle-Aged,,,
12/06/2023,"['Chips', 'Stationery', 'Dustpan']",Middle-Aged,,,
12/06/2023,"['Juices','Chips', 'Trash Bags', 'Diapers']",Senior Citizen,,,
12/06/2023,"['Insect Repellent', 'Hair Gel', 'Paper Towel For Faces']",Senior Citizen,,,
12/06/2023,"['Paper Towel For Faces', 'Honey']",Middle-Aged,,,
12/06/2023,"['Cereal Bars', 'Jam','Bread', 'Insect Repellent', 'Shampoo']",Senior Citizen,,,
12/06/2023,"['Coconut oil', 'Air Freshener']",Homemaker,,,
12/06/2023,"['Pickles', 'Deodorant']",Teenager,,,
12/06/2023,"['Milk', 'Black pepper']",Homemaker,,,
12/06/2023,"['Laundry Detergent', 'Spinach', 'Potatoes']",Senior Citizen,,,
12/06/2023,"['Feminine Hygiene Products','Paper Towel for Faces']",Young Adult,,,
12/06/2023,"['Yogurt', 'Dustpan', 'Ice Cream']",Senior Citizen,,,
12/06/2023,"['Shaving Cream', 'Apple', 'Baby Wipes']",Young Adult,,,
12/06/2023,"['Body wash', 'Pickles', 'Milk', 'Rice','Spices', 'Baby Wipes']",Homemaker,,,
12/06/2023,"['Tea','Biscuit', 'Tea','Biscuit', 'Rice','Spices', 'Spinach', 'Feminine Hygiene Products','Paper Towel for Faces']",Senior Citizen,,,
12/06/2023,"['Potatoes', 'Rice','Dhal','Tomatoes', 'Laundry Detergent']",Young Adult,,,
12/06/2023,"['Diapers', 'Cooking Oil']",Senior Citizen,,,
12/06/2023,['Diapers'],Young Adult,,,
12/06/2023,"['Soda', 'Peanut Butter']",Middle-Aged,,,
12/06/2023,"['Tissues', 'Black pepper', 'Deodorant', 'Toothbrush']",Middle-Aged,,,
12/06/2023,"['Spinach', 'Ragi Malt', 'Mustard', 'Banana', 'Cleaning Spray']",Young Adult,,,
12/06/2023,['Soap'],Young Adult,,,
12/06/2023,"['Spices', 'Eggs', 'Spinach', 'Spinach']",Homemaker,,,
12/06/2023,"['Soap', 'Laundry Detergent', 'Banana', 'Onions']",Senior Citizen,,,
12/06/2023,['Dish Soap'],Young Adult,,,
12/06/2023,"['Stationery', Salt, 'Milk', 'Potatoes','Rice','Dhal']",Homemaker,,,
12/06/2023,"['Onions', 'Dishwash scrubber', 'Tomatoes', 'Stationery', 'Onions']",Middle-Aged,,,
12/06/2023,"['Dustpan', 'Semiya']",Senior Citizen,,,
12/06/2023,['Air Freshener'],Homemaker,,,
12/06/2023,"['Power Strips', 'Saftey Razor Blade', 'Shaving Cream', 'Pickles', 'Bread']",Young Adult,,,
12/06/2023,"['Yogurt', 'Cooking Oil', 'Deodorant', 'Banana']",Homemaker,,,
12/06/2023,"['Broom', 'Plant Fertilizer']",Middle-Aged,,,
12/06/2023,"['Cooking Oil', 'Cheese', 'Carrots']",Senior Citizen,,,
12/06/2023,"['Cheese', 'Deodorant', 'Toothbrush', 'Pasta']",Middle-Aged,,,
12/06/2023,"[Salt, 'Deodorant', 'Mustard', 'Onions']",Young Adult,,,
12/06/2023,"['Orange', 'Baby Wipes', 'Milk', 'Cleaner']",Senior Citizen,,,
12/06/2023,"['Body wash', 'Shaving Cream']",Teenager,,,
12/06/2023,"[Salt, 'Spices', 'Diapers', 'Banana', 'Shampoo']",Senior Citizen,,,
12/06/2023,"[Salt, 'Vinegar', 'Cleaner', 'Tomatoes', 'Onions']",Senior Citizen,,,
12/06/2023,['Ketchup'],Middle-Aged,,,
12/06/2023,"['Dish Soap', 'Cooking Oil']",Teenager,,,
12/06/2023,['Sugar'],Young Adult,,,
12/06/2023,"['Shaving Cream', 'Cleaner', 'Broom', 'Toilet Freshner', 'Cooking Oil']",Young Adult,,,
12/06/2023,"['Dish Soap', 'Baby Wipes']",Middle-Aged,,,
12/06/2023,"['Hair Gel', 'Body wash', 'Milk']",Young Adult,,,
12/06/2023,['Olive Oil'],Homemaker,,,
12/06/2023,"['Onions', 'Dustpan', 'Soap']",Middle-Aged,,,
12/06/2023,"['Vinegar', 'Olive Oil']",Middle-Aged,,,
12/06/2023,['Cereal'],Senior Citizen,,,
12/06/2023,['Cleaning Spray'],Teenager,,,
12/06/2023,"['Juices','Chips', 'Cereal', 'Vinegar', 'Tissues', 'Mop']",Teenager,,,
12/06/2023,"['Air Freshener', 'Kambu Rice', 'Chocolate', 'Broom']",Young Adult,,,
12/06/2023,"['Spices','Rice','Dhal']",Senior Citizen,,,
12/06/2023,"['Vinegar', 'Ice Cream', 'Coconut oil', 'Light Bulbs']",Homemaker,,,
12/06/2023,"['Banana', 'Pasta']",Young Adult,,,
12/06/2023,"['Onions','Rice','Dhal', 'Yogurt', 'Pasta', 'Broom']",Middle-Aged,,,
12/06/2023,"['Air Freshener', 'Yogurt', 'Rice','Spices']",Senior Citizen,,,
12/06/2023,"['Power Strips', 'Plant Fertilizer', 'Wheat Flour', 'Dish Soap']",Teenager,,,
12/06/2023,"['Soda', 'Apple', 'Deodorant', 'Hair Gel']",Senior Citizen,,,
12/06/2023,['Mustard'],Senior Citizen,,,
12/06/2023,"['Bread', 'Honey']",Senior Citizen,,,
12/06/2023,"['Black pepper', 'Vegetables', 'Soap', 'Sugar', 'Ketchup']",Middle-Aged,,,
12/06/2023,"[Salt, 'Dustpan', 'Light Bulbs']",Middle-Aged,,,
12/06/2023,"['Insect Repellent', 'Toothpaste',  'Tongue Cleaner', 'Spinach', 'Soda', 'Dhal']",Senior Citizen,,,
12/06/2023,"['Spinach', 'Dustpan']",Young Adult,,,
12/06/2023,"['Ragi Malt', 'Dustpan', 'Toothpaste',  'Tongue Cleaner', 'Hair Gel', 'Olive Oil']",Homemaker,,,
12/06/2023,"['Light Bulbs', 'Air Freshener']",Middle-Aged,,,
12/06/2023,"[Salt, 'Wheat Rava']",Homemaker,,,
12/06/2023,['Power Strips'],Homemaker,,,
12/06/2023,"['Cheese', 'Toothpaste',  'Tongue Cleaner', 'Air Freshener', 'Chocolate', 'Jam','Bread']",Senior Citizen,,,
12/06/2023,"['Deodorant', 'Hair Gel', 'Tissues', 'Saftey Razor Blade', 'Hand Sanitizer']",Senior Citizen,,,
12/06/2023,"['Rice','Spices','Dhal']",Teenager,,,
13/06/2023,"['Shaving Cream', 'Feminine Hygiene Products','Paper Towel for Faces']",Middle-Aged,,,
13/06/2023,['Vinegar'],Middle-Aged,,,
13/06/2023,['Cereal'],Young Adult,,,
13/06/2023,"['Kambu Rice', 'Carrots', 'Rice','Spices', 'Jam','Bread', 'Trash Bags']",Middle-Aged,,,
13/06/2023,"['Soap', 'Carrots', 'Bread', 'Cheese']",Senior Citizen,,,
13/06/2023,"['Toothpaste',  'Tongue Cleaner']",Senior Citizen,,,
13/06/2023,['Baby Wipes'],Middle-Aged,,,
13/06/2023,['Orange'],Middle-Aged,,,
13/06/2023,"['Rice','Spices','Dhal']",Middle-Aged,,,
13/06/2023,"['Baby Wipes', 'Chips', 'Salt']",Senior Citizen,,,
13/06/2023,"[Salt, Salt, 'Onions', 'Olive Oil']",Teenager,,,
13/06/2023,"['Saftey Razor Blade', 'Juices','Chips', 'Cheese', 'Paper Towel For Faces']",Senior Citizen,,,
13/06/2023,"['Toothbrush', 'Pickles']",Senior Citizen,,,
13/06/2023,"['Yogurt', 'Honey', 'Semiya']",Young Adult,,,
13/06/2023,['Kambu Rice'],Senior Citizen,,,
13/06/2023,"['Wheat Flour', 'Ragi Malt', 'Deodorant', 'Toilet Freshner']",Young Adult,,,
13/06/2023,['Orange'],Middle-Aged,,,
13/06/2023,"['Rice','Spices','Dhal', 'Dish Soap']",Young Adult,,,
13/06/2023,"['Cooking Oil', 'Chocolate']",Young Adult,,,
13/06/2023,"['Air Freshener', 'Hand Sanitizer', 'Peanut Butter', 'Chips']",Young Adult,,,
13/06/2023,"['Mop', 'Shower Gel', 'Wheat Rava', 'Mustard', 'Power Strips']",Young Adult,,,
13/06/2023,"['Cooking Oil', 'Mustard', 'Cereal Bars']",Middle-Aged,,,
13/06/2023,"['Wheat Flour', 'Sugar', 'Olive Oil', 'Feminine Hygiene Products','Paper Towel for Faces']",Middle-Aged,,,
13/06/2023,"['Yogurt', 'Ragi Malt', 'Soap']",Middle-Aged,,,
13/06/2023,"['Eggs', 'Pasta', 'Ketchup', 'Vegetables']",Middle-Aged,,,
13/06/2023,"['Insect Repellent', 'Spinach', 'Shower Gel', 'Air Freshener', 'Power Strips']",Teenager,,,
13/06/2023,"['Deodorant', 'Ice Cream']",Young Adult,,,
13/06/2023,"['Bread', 'Tea','Biscuit']",Middle-Aged,,,
13/06/2023,['Cleaner'],Middle-Aged,,,
13/06/2023,['Body wash'],Senior Citizen,,,
13/06/2023,"['Coffee','Biscuit']",Middle-Aged,,,
13/06/2023,"['Cooking Oil', 'Coffee','Biscuit']",Teenager,,,
13/06/2023,"['Cooking Oil','Rice','Dhal']",Senior Citizen,,,
13/06/2023,"['Body wash', 'Orange', 'Toothpaste',  'Tongue Cleaner', 'Banana', 'Peanut Butter']",Young Adult,,,
13/06/2023,['Saftey Razor Blade'],Middle-Aged,,,
13/06/2023,"['Stationery', 'Spices', 'Chocolate', 'Insect Repellent', Salt]",Homemaker,,,
13/06/2023,"['Olive Oil', 'Tissues', 'Spinach', 'Vinegar', 'Ice Cream']",Senior Citizen,,,
13/06/2023,"['Toothbrush', 'Vinegar', 'Tea','Biscuit']",Teenager,,,
13/06/2023,"['Milk', 'Broom', 'Orange']",Senior Citizen,,,
13/06/2023,"['Spinach', 'Banana', 'Shampoo', 'Toilet Freshner']",Middle-Aged,,,
13/06/2023,"['Chocolate', 'Olive Oil', 'Hand Sanitizer', 'Milk']",Homemaker,,,
13/06/2023,"['Mustard', 'Yogurt', 'Potatoes']",Teenager,,,
13/06/2023,"['Apple', 'Diapers', 'Cereal', 'Spinach', 'Dishwash scrubber']",Middle-Aged,,,
13/06/2023,"['Onions', 'Insect Repellent', 'Cereal', 'Shower Gel']",Middle-Aged,,,
13/06/2023,"['Rice','Spices', 'Diapers', 'Stationery']",Senior Citizen,,,
13/06/2023,"['Juices','Chips', 'Wheat Rava', 'Carrots', 'Mustard', 'Dish Soap']",Young Adult,,,
13/06/2023,['Onions'],Young Adult,,,
13/06/2023,"['Potatoes', 'Dishwash scrubber', 'Laundry Detergent', 'Toilet Freshner']",Homemaker,,,
13/06/2023,"['Black pepper', 'Cereal Bars', 'Coffee','Biscuit']",Middle-Aged,,,
13/06/2023,"['Toilet Freshner', 'Laundry Detergent', 'Banana', 'Peanut Butter', 'Black pepper']",Young Adult,,,
13/06/2023,"['Bread', 'Soap', 'Coconut oil', 'Toothpaste',  'Tongue Cleaner']",Homemaker,,,
13/06/2023,"['Onions','Rice','Dhal', 'Nuts', 'Diapers']",Teenager,,,
13/06/2023,"['Toothpaste',  'Tongue Cleaner', 'Milk', 'Olive Oil', 'Cooking Oil', 'Orange']",Teenager,,,
13/06/2023,"['Yogurt', 'Bread', 'Ragi Malt', 'Tea','Biscuit']",Senior Citizen,,,
13/06/2023,"['Shower Gel', 'Pasta']",Teenager,,,
13/06/2023,"['Toothbrush', 'Pickles', 'Soap', 'Mustard']",Young Adult,,,
13/06/2023,['Yogurt'],Teenager,,,
13/06/2023,['Banana'],Young Adult,,,
13/06/2023,"['Pickles', 'Cooking Oil', 'Saftey Razor Blade', 'Plant Fertilizer']",Young Adult,,,
13/06/2023,"['Yogurt', 'Cooking Oil', 'Rice','Spices', 'Hand Sanitizer']",Teenager,,,
13/06/2023,['Pickles'],Homemaker,,,
13/06/2023,"['Coffee','Biscuit', 'Deodorant', 'Coconut oil', 'Cooking Oil']",Senior Citizen,,,
13/06/2023,"['Potatoes', 'Nuts']",Middle-Aged,,,
13/06/2023,"['Semiya', 'Feminine Hygiene Products','Paper Towel for Faces', 'Wheat Rava']",Senior Citizen,,,
13/06/2023,"['Juices','Chips', 'Tissues', 'Body wash', 'Paper Towel For Faces', 'Spices']",Senior Citizen,,,
13/06/2023,"['Eggs', 'Cereal', 'Black pepper', 'Power Strips']",Middle-Aged,,,
13/06/2023,"['Dhal', 'Saftey Razor Blade']",Senior Citizen,,,
13/06/2023,"['Tomatoes', 'Milk', 'Chips', 'Nuts']",Homemaker,,,
13/06/2023,['Milk'],Senior Citizen,,,
13/06/2023,"['Coffee','Biscuit']",Senior Citizen,,,
13/06/2023,"['Eggs', 'Baby Wipes']",Homemaker,,,
14/06/2023,['Kambu Rice'],Teenager,,,
14/06/2023,"['Deodorant', 'Semiya', 'Tea','Biscuit', 'Toilet Freshner', 'Sugar']",Senior Citizen,,,
14/06/2023,"['Tissues', 'Soap', 'Feminine Hygiene Products','Paper Towel for Faces']",Homemaker,,,
14/06/2023,"['Kambu Rice', 'Toothbrush', 'Peanut Butter', 'Mop']",Teenager,,,
14/06/2023,"['Cleaner', 'Laundry Detergent']",Middle-Aged,,,
14/06/2023,"['Mop', 'Laundry Detergent', 'Vinegar']",Middle-Aged,,,
14/06/2023,"['Pasta', 'Shower Gel', 'Onions', 'Stationery', 'Laundry Detergent']",Young Adult,,,
14/06/2023,"['Cooking Oil', 'Cleaner']",Homemaker,,,
14/06/2023,['Pickles'],Teenager,,,
14/06/2023,"['Body wash', 'Wheat Rava', 'Coconut oil', 'Shaving Cream']",Senior Citizen,,,
14/06/2023,"['Spices', 'Rice','Spices', 'Milk', 'Toilet Freshner']",Teenager,,,
14/06/2023,"['Baby Wipes', 'Stationery']",Young Adult,,,
14/06/2023,"['Black pepper', 'Honey', Salt]",Middle-Aged,,,
14/06/2023,"['Soda', 'Potatoes', 'Dishwash scrubber', 'Bread', 'Trash Bags']",Young Adult,,,
14/06/2023,['Kambu Rice'],Homemaker,,,
14/06/2023,"['Hair Gel', 'Carrots', 'Apple', 'Laundry Detergent']",Middle-Aged,,,
14/06/2023,"['Deodorant', 'Eggs']",Teenager,,,
14/06/2023,['Ice Cream'],Senior Citizen,,,
14/06/2023,"['Honey', 'Broom', 'Ketchup', 'Vinegar']",Young Adult,,,
14/06/2023,"['Cooking Oil', 'Banana', 'Light Bulbs', 'Air Freshener']",Young Adult,,,
14/06/2023,"['Banana', 'Insect Repellent', 'Air Freshener', 'Cereal Bars']",Young Adult,,,
14/06/2023,['Apple'],Senior Citizen,,,
14/06/2023,"['Plant Fertilizer', 'Laundry Detergent', 'Milk', 'Jam','Bread', 'Dustpan']",Middle-Aged,,,
14/06/2023,"['Soap', 'Cheese']",Young Adult,,,
14/06/2023,"[Salt, 'Wheat Flour', 'Power Strips', 'Hand Sanitizer', 'Rice','Spices']",Middle-Aged,,,
14/06/2023,"['Tomatoes','paneer']",Young Adult,,,
14/06/2023,"['Air Freshener', 'Wheat Flour', 'Insect Repellent', 'Saftey Razor Blade']",Teenager,,,
14/06/2023,['Deodorant'],Middle-Aged,,,
14/06/2023,"['Stationery', 'Dhal', 'Bread', 'Paper Towel For Faces']",Young Adult,,,
14/06/2023,"['Peanut Butter', 'Ragi Malt', 'Nuts', 'Milk']",Senior Citizen,,,
14/06/2023,['Vinegar'],Middle-Aged,,,
14/06/2023,"['Sugar', 'Shampoo']",Young Adult,,,
14/06/2023,"['Wheat Flour', 'Mop', 'Toothpaste',  'Tongue Cleaner', 'Black pepper', 'Honey']",Middle-Aged,,,
14/06/2023,['Broom'],Young Adult,,,
14/06/2023,['Orange'],Young Adult,,,
14/06/2023,"['Spices', 'Kambu Rice', 'Ketchup']",Middle-Aged,,,
14/06/2023,['Kambu Rice'],Homemaker,,,
14/06/2023,"['Jam','Bread']",Teenager,,,
14/06/2023,"['Cooking Oil', 'Spinach', 'Air Freshener', 'Mustard', 'Mop']",Middle-Aged,,,
14/06/2023,"['Eggs', 'Dhal', Salt, 'Nuts', 'Spinach']",Senior Citizen,,,
14/06/2023,"['Rice','Spices', 'Peanut Butter', 'Ketchup']",Homemaker,,,
14/06/2023,"['Cooking Oil', 'Plant Fertilizer', 'Spinach', 'Plant Fertilizer']",Homemaker,,,
14/06/2023,"['Honey', 'Olive Oil', 'Nuts', 'Cereal', 'Pasta']",Middle-Aged,,,
14/06/2023,['Soap'],Young Adult,,,
14/06/2023,['Cooking Oil'],Homemaker,,,
14/06/2023,"['Wheat Rava', 'Coffee','Biscuit']",Middle-Aged,,,
14/06/2023,"['Deodorant', 'Shampoo']",Middle-Aged,,,
14/06/2023,['Mop'],Homemaker,,,
14/06/2023,"['Body wash', 'Shaving Cream', 'Ragi Malt', 'Rice','Spices']",Young Adult,,,
14/06/2023,"['Trash Bags', 'Toothpaste',  'Tongue Cleaner']",Homemaker,,,
14/06/2023,"['Dhal', 'Chocolate', 'Cleaning Spray', 'Soap', 'Dish Soap']",Senior Citizen,,,
14/06/2023,"['Onions', 'Toothpaste',  'Tongue Cleaner', 'Chocolate']",Young Adult,,,
14/06/2023,"['Eggs', 'Coconut oil', 'Ice Cream']",Young Adult,,,
14/06/2023,"['Plant Fertilizer', 'Vinegar', 'Shaving Cream', 'Deodorant']",Middle-Aged,,,
14/06/2023,"['Cereal', 'Insect Repellent', 'Stationery']",Young Adult,,,
14/06/2023,"['Black pepper', 'Tea','Biscuit', 'Chocolate', 'Diapers']",Homemaker,,,
14/06/2023,['Milk'],Middle-Aged,,,
14/06/2023,['Semiya'],Middle-Aged,,,
14/06/2023,['Bread'],Homemaker,,,
14/06/2023,"['Cleaning Spray', 'Wheat Flour']",Young Adult,,,
14/06/2023,"['Vinegar', 'Milk', 'Pickles']",Homemaker,,,
14/06/2023,"['Milk', 'Honey', 'Saftey Razor Blade']",Middle-Aged,,,
14/06/2023,"['Chips', 'Spinach', 'Orange', 'Olive Oil']",Middle-Aged,,,
14/06/2023,"['Yogurt', 'Trash Bags']",Young Adult,,,
14/06/2023,"['Chips', 'Juices','Chips', 'Tissues', 'Hand Sanitizer']",Homemaker,,,
14/06/2023,"['Vinegar', 'Toothbrush', 'Peanut Butter', 'Dish Soap']",Senior Citizen,,,
14/06/2023,"['Dustpan', 'Mustard']",Young Adult,,,
14/06/2023,"['Tomatoes', 'Light Bulbs', 'Dishwash scrubber', 'Cereal Bars', 'Wheat Rava']",Young Adult,,,
14/06/2023,['Saftey Razor Blade'],Middle-Aged,,,
14/06/2023,"['Black pepper', 'Vegetables', 'Hand Sanitizer', 'Shaving Cream']",Senior Citizen,,,
14/06/2023,"['Milk', 'Bread', 'Olive Oil', 'Toothpaste',  'Tongue Cleaner', 'Ice Cream']",Teenager,,,
14/06/2023,['Chips'],Teenager,,,
14/06/2023,"[Salt, 'Cleaning Spray', 'Sugar']",Middle-Aged,,,
14/06/2023,"['Shower Gel', 'Broom', 'Milk']",Young Adult,,,
14/06/2023,['Wheat Flour'],Senior Citizen,,,
14/06/2023,"['Shower Gel', 'Feminine Hygiene Products','Paper Towel for Faces', 'Deodorant', 'Shower Gel']",Senior Citizen,,,
14/06/2023,"['Diapers', 'Wheat Flour']",Teenager,,,
14/06/2023,"['Mop', 'Coconut oil', 'Orange', 'Dishwash scrubber']",Senior Citizen,,,
14/06/2023,['Paper Towel For Faces'],Homemaker,,,
14/06/2023,"['Kambu Rice', 'Body wash']",Homemaker,,,
14/06/2023,"['Peanut Butter', 'Mop', 'Wheat Flour', 'Mop']",Middle-Aged,,,
